,energy,energy_per_atom,volume,formation_energy_per_atom,nsites,unit_cell_formula,pretty_formula,is_hubbard,elements,nelements,e_above_hull,hubbards,is_compatible,spacegroup,task_ids,band_gap,density,total_magnetization,material_id,oxide_type,tags,elasticity
10,-9.82473078,-4.91236539,28.742823906135836,0.5110252650000007,2,{'Si': 2.0},Si,False,['Si'],1,0.5110252650000007,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}","['mp-10649', 'mp-1120442', 'mp-1258888', 'mp-1439226', 'mp-1592163', 'mp-1688236']",0.0,3.245127904432418,0.00018625,mp-10649,None,"['High pressure experimental phase', 'Silicon - HP']","{'G_Reuss': 27.0, 'G_VRH': 32.0, 'G_Voigt': 38.0, 'G_Voigt_Reuss_Hill': 32.0, 'K_Reuss': 85.0, 'K_VRH': 85.0, 'K_Voigt': 86.0, 'K_Voigt_Reuss_Hill': 85.0, 'elastic_anisotropy': 2.12, 'elastic_tensor': [[117.0, 64.0, 77.0, 0.0, 0.0, 0.0], [64.0, 117.0, 77.0, 0.0, 0.0, 0.0], [77.0, 77.0, 101.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 62.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 62.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 26.0]], 'homogeneous_poisson': 0.33, 'poisson_ratio': 0.33, 'universal_anisotropy': 2.12, 'elastic_tensor_original': [[119.54154086055179, 61.17561680743718, 77.55998891790513, 0.0, 0.0, 0.0], [60.71779516243093, 120.36195058535895, 74.49994388523832, 0.0, 0.0, 0.0], [77.50640331260283, 77.50633086615817, 100.70163447355803, 0.0, 0.0, 0.0], [-0.0028360301602443176, -0.005031299959094511, 0.03255708499521525, 103.33188743430907, 0.0, 0.0], [-0.03590102775960293, -0.006123874160386321, 0.029430247626087216, 0.0, 20.78664805543278, 0.0], [0.48610058843664666, 0.18628006299808916, -1.736246302393125, 0.0, 0.0, 22.909156672219524]], 'compliance_tensor': [[17.4, -1.7, -11.9, 0.0, 0.0, -0.0], [-1.7, 17.4, -11.9, 0.0, 0.0, -0.0], [-11.9, -11.9, 28.1, -0.0, -0.0, 0.0], [0.0, 0.0, -0.0, 16.1, -0.0, 0.0], [0.0, 0.0, -0.0, -0.0, 16.1, 0.0], [-0.0, -0.0, 0.0, 0.0, 0.0, 38.2]], 'warnings': [], 'nsites': 2}"
11,-14.72191247,-4.907304156666666,42.93760159205621,0.5160864983333345,3,{'Si': 3.0},Si,False,['Si'],1,0.5160864983333342,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3m', 'number': 166, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""'}","['mp-1094057', 'mp-1415147', 'mp-1615592', 'mp-1761208']",0.0,3.258477527325782,7.5666666666666665e-06,mp-1094057,None,[],
12,-30.4547972,-5.075799533333334,101.22926512083538,0.3475911216666674,6,{'Si': 6.0},Si,False,['Si'],1,0.3475911216666665,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6/m', 'number': 175, 'point_group': '6/m', 'crystal_system': 'hexagonal', 'hall': '-P 6'}",['mp-1268191'],0.0,2.7642443061889983,9.928333333333334e-05,mp-1268191,None,[],
13,-245.08362852,-5.327904967826087,1086.528358995579,0.09548568717391341,46,{'Si': 46.0},Si,False,['Si'],1,0.09548568717391337,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}","['mp-1204627', 'mp-1328753']",1.302,1.9744585589214856,1.3695652173913044e-07,mp-1204627,None,['Silicon'],
14,-40.4224669,-5.0528083625,168.43868590638388,0.37058229249999997,8,{'Si': 8.0},Si,False,['Si'],1,0.37058229249999997,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P1', 'number': 1, 'point_group': '1', 'crystal_system': 'triclinic', 'hall': 'P 1'}","['mp-1120447', 'mp-1387778', 'mp-1618463', 'mp-1735041']",0.0,2.2150289147192517,5e-08,mp-1120447,None,[],
15,-4.89375202,-4.89375202,14.484355462473692,0.5296386350000004,1,{'Si': 1.0},Si,False,['Si'],1,0.5296386350000004,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}","['mp-929599', 'mp-912992', 'mp-929233', 'mp-27', 'mp-1120440', 'mp-1257796', 'mp-1442191', 'mp-1592857', 'mp-1711658']",0.0,3.2198236280393964,0.000356,mp-27,None,"['High pressure experimental phase', 'Silicon - HP']","{'G_Reuss': 24.0, 'G_VRH': 7.0, 'G_Voigt': -9.0, 'G_Voigt_Reuss_Hill': 7.0, 'K_Reuss': 83.0, 'K_VRH': 83.0, 'K_Voigt': 83.0, 'K_Voigt_Reuss_Hill': 83.0, 'elastic_anisotropy': -7.0, 'elastic_tensor': [[28.0, 110.0, 110.0, 0.0, 0.0, 0.0], [110.0, 28.0, 110.0, 0.0, 0.0, 0.0], [110.0, 110.0, 28.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 11.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 11.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 11.0]], 'homogeneous_poisson': 0.46, 'poisson_ratio': 0.46, 'universal_anisotropy': -7.0, 'elastic_tensor_original': [[28.42310641613576, 109.98266448568577, 109.98266448568577, 0.0, 0.0, 0.0], [109.98268814236481, 28.423139980012053, 109.98268814236481, 0.0, 0.0, 0.0], [109.98266617997648, 109.98266617997648, 28.423131544456627, 0.0, 0.0, 0.0], [-1.2000241092511054e-07, -2.286669137462238e-06, 1.3999960503123066e-06, 11.473123398160517, 0.0, 0.0], [-3.936662672866857e-06, -2.5733293689307666e-06, -1.499997139382369e-06, 0.0, 11.473120271494292, 0.0], [2.479997701762173e-06, 2.666626732301549e-07, -2.0999895140142022e-07, 0.0, 0.0, 11.473119561490241]], 'compliance_tensor': [[-6.8, 5.4, 5.4, -0.0, -0.0, -0.0], [5.4, -6.8, 5.4, -0.0, 0.0, 0.0], [5.4, 5.4, -6.8, 0.0, 0.0, -0.0], [-0.0, -0.0, 0.0, 87.2, 0.0, 0.0], [-0.0, 0.0, 0.0, 0.0, 87.2, -0.0], [-0.0, 0.0, -0.0, 0.0, -0.0, 87.2]], 'warnings': ['Elastic tensor has a negative eigenvalue', 'c11 and c12 are within 5% or c12 is greater than c11', 'c11 and c13 are within 5% or c13 is greater than c11', 'c11 and c23 are within 5% or c23 is greater than c11', 'One or more K, G below 2 GPa'], 'nsites': 1}"
16,-42.11704632,-5.26463079,146.06829004408888,0.1587598650000004,8,{'Si': 8.0},Si,False,['Si'],1,0.1587598650000004,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3', 'number': 148, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-R 3'}","['mp-934134', 'mp-944168', 'mp-944823', 'mp-571520', 'mp-1120441', 'mp-1262534', 'mp-1423815', 'mp-1590776', 'mp-1696305']",0.0,2.554261157759428,1.56e-05,mp-571520,None,"['High pressure experimental phase', 'Silicon - XII, HP']","{'G_Reuss': 60.0, 'G_VRH': 61.0, 'G_Voigt': 63.0, 'G_Voigt_Reuss_Hill': 61.0, 'K_Reuss': 80.0, 'K_VRH': 80.0, 'K_Voigt': 80.0, 'K_Voigt_Reuss_Hill': 80.0, 'elastic_anisotropy': 0.23, 'elastic_tensor': [[175.0, 39.0, 40.0, 8.0, 10.0, 0.0], [39.0, 175.0, 40.0, -8.0, -10.0, 0.0], [40.0, 40.0, 137.0, 0.0, 0.0, 0.0], [8.0, -8.0, 0.0, 61.0, 0.0, -10.0], [10.0, -10.0, 0.0, 0.0, 61.0, 8.0], [0.0, 0.0, 0.0, -10.0, 8.0, 68.0]], 'homogeneous_poisson': 0.19, 'poisson_ratio': 0.19, 'universal_anisotropy': 0.23, 'elastic_tensor_original': [[175.83117676296072, 38.92664484485898, 40.41057216640386, -8.378071915696205, -10.58319267988725, 0.11073162315202188], [38.33847327679052, 175.9111787695823, 40.656023402087634, 8.008477757092233, 10.762797274050929, -0.34530882303092136], [38.90262952033104, 38.90263076041691, 136.5649577588176, 0.0, 0.0, -9.99495379098806e-08], [-8.208972119241546, 8.196014650595233, -0.0005849055708155172, 61.07476945046357, 0.04179591540935947, 10.018590645681574], [-10.072668299269223, 10.00991442793008, -0.17469443075371524, -0.009458180656318127, 61.05844995737696, -8.054992545852768], [-0.4467717909092779, -0.18015288299824767, -0.1797380200571686, 10.128740183246057, -7.877490911808931, 67.41749618989036]], 'compliance_tensor': [[6.4, -1.2, -1.5, -1.0, -1.3, -0.0], [-1.2, 6.4, -1.5, 1.0, 1.3, -0.0], [-1.5, -1.5, 8.2, 0.0, -0.0, 0.0], [-1.0, 1.0, 0.0, 17.1, -0.0, 2.6], [-1.3, 1.3, -0.0, -0.0, 17.1, -2.0], [-0.0, -0.0, 0.0, 2.6, -2.0, 15.3]], 'warnings': [], 'nsites': 8}"
17,-511.50036291,-5.115003629099999,1918.1922454261887,0.30838702590000083,100,{'Si': 100.0},Si,False,['Si'],1,0.308387025900001,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P1', 'number': 1, 'point_group': '1', 'crystal_system': 'triclinic', 'hall': 'P 1'}",['mp-1245041'],0.027599999999999625,2.431303226576873,0.0,mp-1245041,None,['Amorphous'],
18,-21.28766013,-5.3219150325,86.42842017999756,0.10147562250000064,4,{'Si': 4.0},Si,False,['Si'],1,0.10147562250000064,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}","['mp-999242', 'mp-999231', 'mp-999224', 'mp-999200', 'mp-1065331', 'mp-1065346', 'mp-1065338', 'mp-1065347', 'mp-1120439', 'mp-1425984', 'mp-1616478', 'mp-1764552']",0.45170000000000066,2.1584136263449913,0.0,mp-999200,None,['Silicon - Bct phase'],"{'G_Reuss': 45.0, 'G_VRH': 46.0, 'G_Voigt': 48.0, 'G_Voigt_Reuss_Hill': 46.0, 'K_Reuss': 82.0, 'K_VRH': 82.0, 'K_Voigt': 82.0, 'K_Voigt_Reuss_Hill': 82.0, 'elastic_anisotropy': 0.3, 'elastic_tensor': [[181.0, 42.0, 42.0, 0.0, 0.0, 0.0], [42.0, 139.0, 56.0, 0.0, 0.0, 0.0], [42.0, 56.0, 139.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 32.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 50.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 50.0]], 'homogeneous_poisson': 0.26, 'poisson_ratio': 0.26, 'universal_anisotropy': 0.3, 'elastic_tensor_original': [[139.15720793849314, 56.3630898075586, 41.256984440354145, 0.0, 0.0, 0.0], [56.36308312632647, 139.15728613893162, 41.25697990442962, 0.0, 0.0, 0.0], [42.419896231859134, 42.419896231859134, 181.32903106958517, 0.0, 0.0, 0.0], [2.000021953566802e-07, 8.066680687762906e-07, -3.1466710944238263e-06, 50.249160145799664, 0.0, 0.0], [2.313336247749859e-06, -3.8999829539418376e-07, -4.160005229426008e-06, 0.0, 50.24916230580437, 0.0], [1.3899992018651118e-06, -3.543332461906244e-06, 3.7399960434856204e-06, 0.0, 0.0, 31.881388758408068]], 'compliance_tensor': [[6.1, -1.3, -1.3, -0.0, 0.0, 0.0], [-1.3, 8.9, -3.2, -0.0, -0.0, 0.0], [-1.3, -3.2, 8.9, 0.0, -0.0, 0.0], [-0.0, -0.0, 0.0, 31.4, -0.0, 0.0], [0.0, -0.0, -0.0, -0.0, 19.9, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 19.9]], 'warnings': [], 'nsites': 4}"
19,-40.08941427,-5.01117678375,174.10768314642155,0.41221387125000053,8,{'Si': 8.0},Si,False,['Si'],1,0.41221387125000053,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P1', 'number': 1, 'point_group': '1', 'crystal_system': 'triclinic', 'hall': 'P 1'}","['mp-644693', 'mp-1120436']",0.0,2.1429069234479825,1.875e-06,mp-644693,None,[],"{'G_Reuss': -92.0, 'G_VRH': -36.0, 'G_Voigt': 21.0, 'G_Voigt_Reuss_Hill': -36.0, 'K_Reuss': 40.0, 'K_VRH': 52.0, 'K_Voigt': 64.0, 'K_Voigt_Reuss_Hill': 52.0, 'elastic_anisotropy': -5.53, 'elastic_tensor': [[115.0, 35.0, 44.0, 8.0, 16.0, 26.0], [35.0, 103.0, 39.0, 7.0, 3.0, 14.0], [44.0, 39.0, 122.0, 20.0, 4.0, 16.0], [8.0, 7.0, 20.0, 16.0, -8.0, 2.0], [16.0, 3.0, 4.0, -8.0, 5.0, 4.0], [26.0, 14.0, 16.0, 2.0, 4.0, 11.0]], 'homogeneous_poisson': 0.94, 'poisson_ratio': 0.94, 'universal_anisotropy': -5.53, 'elastic_tensor_original': [[124.11875350812109, 45.61777863387935, 38.52267351046422, 16.029039841165076, -2.9522602424335975, 20.692925223446334], [44.65854816258791, 109.9743855754425, 42.32686045731809, 5.835651310893242, 1.4238913715941264, 3.60607851777121], [38.57399452879417, 42.15193870353153, 90.77774220957066, 32.623145984826834, 9.924664376856633, 7.188572734848551], [15.881041819767818, 6.125639323578361, 32.581379585567156, 18.600875339681817, 4.715284334396835, 0.9362396989241806], [2.271086587023516, 5.76464120824063, 15.842318421660028, 8.407943475915909, 9.24272840598103, -9.736440329424974], [18.702030900717, 15.850172449568955, 13.272747957570479, 4.784109999120796, -9.583091465333803, 11.9959583626472]], 'compliance_tensor': [[14.0, 0.5, -4.4, 23.6, 38.6, -46.1], [0.5, 12.2, -1.5, -5.0, -4.2, -12.1], [-4.4, -1.5, 10.0, 7.1, 29.5, -14.9], [23.6, -5.0, 7.1, -63.2, -200.0, 28.6], [38.6, -4.2, 29.5, -200.0, -275.4, 9.4], [-46.1, -12.1, -14.9, 28.6, 9.4, 229.0]], 'warnings': ['Elastic tensor has a negative eigenvalue', 'One or more K, G below 2 GPa', 'Inequivalent optimization structure'], 'nsites': 8}"
20,-306.3025404,-5.281078282758621,1400.9061157887775,0.1423123722413797,58,{'Si': 58.0},Si,False,['Si'],1,0.1423123722413795,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-3m1', 'number': 164, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-P 3 2""'}","['mp-1202745', 'mp-1329791', 'mp-1583651']",0.7877999999999998,1.9308574835271186,0.003271065517241379,mp-1202745,None,['Silicon'],
21,-246.62492791,-5.3614114763043474,1069.770529910624,0.06197917869565241,46,{'Si': 46.0},Si,False,['Si'],1,0.06197917869565295,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3n', 'number': 223, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4n 2 3'}","['mp-971662', 'mp-971664', 'mp-971668', 'mp-971666', 'mp-1120437', 'mp-1196602', 'mp-1200857', 'mp-1324387']",1.3167,2.0053882191996553,0.0,mp-971662,None,"['Silicon (46)', 'Silicon']","{'G_Reuss': 45.0, 'G_VRH': 45.0, 'G_Voigt': 46.0, 'G_Voigt_Reuss_Hill': 45.0, 'K_Reuss': 76.0, 'K_VRH': 76.0, 'K_Voigt': 76.0, 'K_Voigt_Reuss_Hill': 76.0, 'elastic_anisotropy': 0.01, 'elastic_tensor': [[133.0, 48.0, 48.0, 0.0, 0.0, 0.0], [48.0, 133.0, 48.0, 0.0, 0.0, 0.0], [48.0, 48.0, 133.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 47.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 47.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 47.0]], 'homogeneous_poisson': 0.25, 'poisson_ratio': 0.25, 'universal_anisotropy': 0.01, 'elastic_tensor_original': [[132.8459555876013, 47.6173589248645, 47.6173589248645, 0.0, 0.0, 0.0], [47.61736829081207, 132.84591880104585, 47.61736829081207, 0.0, 0.0, 0.0], [47.6173861931868, 47.6173861931868, 132.84589945985564, 0.0, 0.0, 0.0], [0.008038347644255853, -0.00016654336579916066, -0.006829744153701109, 47.49763146811952, 0.0, 0.0], [-0.0001784566965035299, -0.005201893961995635, 0.0018727502326956872, 0.0, 47.49726866810515, 0.0], [0.0021305202424297767, 0.003356863754110736, -0.002739243664041968, 0.0, 0.0, 47.494945684484726]], 'compliance_tensor': [[9.3, -2.4, -2.4, -0.0, 0.0, -0.0], [-2.4, 9.3, -2.4, -0.0, -0.0, 0.0], [-2.4, -2.4, 9.3, 0.0, -0.0, -0.0], [-0.0, -0.0, 0.0, 21.1, -0.0, -0.0], [0.0, -0.0, -0.0, -0.0, 21.1, -0.0], [-0.0, 0.0, -0.0, -0.0, -0.0, 21.1]], 'warnings': [], 'nsites': 46}"
22,-1230.56625322,-5.304164884568965,5494.177180471114,0.11922577043103522,232,{'Si': 232.0},Si,False,['Si'],1,0.11922577043103555,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pa-3', 'number': 205, 'point_group': 'm-3', 'crystal_system': 'cubic', 'hall': '-P 2ac 2ab 3'}",['mp-1201492'],1.0106999999999995,1.9693213149399929,1.463793103448276e-06,mp-1201492,None,['Silicon'],
23,-217.87673709,-5.314066758292683,974.3282685333749,0.10932389670731744,41,{'Si': 41.0},Si,False,['Si'],1,0.10932389670731713,{},True,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I-43m', 'number': 217, 'point_group': '-43m', 'crystal_system': 'cubic', 'hall': 'I -4 2 3'}","['mp-1200830', 'mp-1350714', 'mp-1684994']",1.3766000000000003,1.9625006580513351,0.0007684,mp-1200830,None,['Silicon'],
